Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Sarode Arun Kondiba,IND,0,Post Graduate,51,600000,Pune,0,0,M
Shaikh Ibrahim Husain,IND,0,Literate,48,21000,Pune,0,0,M
Shinde Sachin Nana,IND,0,Not Given,33,633000,Pune,35000,0,M
Thyagarajan Benedic,IND,0,Post Graduate,55,16850,Pune,28000,0,M
Suresh Prabhakar Prabhu,SHS,1,Doctorate,50,4520169,Rajapur,0,0,M
Mohan Govind Parab,BSP,0,Literate,50,25000,Rajapur,0,0,M
Prin. Mahendra Natekar,IND,0,Graduate,64,7917376,Rajapur,576617,0,M
Sudhir Sawant,INC,2,Post Graduate,49,1607397,Rajapur,819280,0,M
Surendra Borkar,BBM,0,Graduate,56,2630578,Rajapur,6700000,0,M
Mohite Subodh Baburao,SHS,4,Graduate Professional,42,4472038,Ramtek,0,0,M
Baban Parasram Taywade,Ambedkarist Republican Party,0,Not Given,30,,Ramtek,0,0,M
Chandrashekhar Namdeorao Bhimate,IND,0,10th Pass,28,,Ramtek,0,0,M
Dr. Shrikant Jichkar,INC,4,Doctorate,49,26884089,Ramtek,2043398,0,M
Keshaorao Shende,VRP,1,Literate,69,3877942,Ramtek,0,0,M
Nayana Dhawad  (Pande),VJC,0,Doctorate,38,45000,Ramtek,0,0,F
Prof Chandansingh Premsingh Rotele,BSP,0,Not Given,46,3897000,Ramtek,0,0,M
Sofi Mahammad Junedbaba,IND,0,Literate,37,1700,Ramtek,0,0,M
Tekam Vasudeorao Zituji,GGP,0,Graduate,55,464981,Ramtek,0,0,M
Tiwari Dinesh Shivshankar,IND,0,12th Pass,36,295000,Ramtek,15000,0,M
Anant Geete,SHS,0,12th Pass,52,5518754,Ratnagiri,1200000,1,M
Adv. Pankaj Kowli,PWPI,0,Post Graduate,41,1507000,Ratnagiri,0,0,M
Ayare Rajendra Lahu,BSP,0,Post Graduate,42,18000,Ratnagiri,0,0,M
Govindrao Nikam,NCP,0,10th Pass,69,4807786,Ratnagiri,0,0,M
Patil Prakashbapu Vasantdada,INC,0,Graduate,56,35635000,Sangli,0,1,M
Adv. Suhase Madhukar Mallappa,BSP,0,Post Graduate,31,75000,Sangli,0,0,M
Deepak (Baba) Abasaheb Shinde Mhaisalkar,BJP,0,Post Graduate,46,22038000,Sangli,911000,0,M
Ganapati Tukaram Kamble (G.T.),IND,0,10th Pass,64,60000,Sangli,0,0,M
Krantiveer Nagnath(Anna) Ramchandra Naikwadi,SP,0,Literate,81,280693,Sangli,0,0,M
Pravin Kavthekar (Jiwa Mahale),IND,0,Not Given,42,,Sangli,0,0,M
Shankarrao Balkrishna Khedkar (Mali),IND,0,Literate,62,3747000,Sangli,69000,0,M
Vanmore Narayan Appa,IND,0,Literate,57,158000,Sangli,0,0,M
Laxmanrao Pandurang Jadhav (Patil),NCP,0,10th Pass,66,9925739,Satara,50403,1,M
Amar Raghunath Gaikwad,BSP,0,Not Given,64,464000,Satara,100000,0,M
Dr. Bhagawan Khanderao Alias Dr. B. K. Yadav,LRP,0,Doctorate,46,3758027,Satara,88805,0,M
Hindurao N. Naik Nimbalkar,SHS,2,8th Pass,56,18847587,Satara,17200000,0,M
Kadam Suryajirao Alias Chimanrao Shankarao,IND,0,Graduate,64,25564111,Satara,0,0,M
Khatake Bajarang Subhedar,RSPS,0,12th Pass,38,3700000,Satara,0,0,M
Deshmukh Subhash Sureshchandra,BJP,0,10th Pass,46,37495282,Sholapur,64522,1,M
Avar Pramod Dattatraya,IND,0,Literate,40,20000,Sholapur,0,0,M
Nagmani Kisan Jakkan,IND,0,Not Given,40,20000,Sholapur,0,0,F
Sarvade Rahul Vitthalrao,BSP,0,Graduate,0,45000,Sholapur,0,0,M
Paranjape Prakash Vishvanath,SHS,0,Graduate,56,5905573,Thane,1382266,1,M
Com. Arun Velaskar,IND,1,10th Pass,42,514841,Thane,0,0,M
Davkhare Vasant Shankarrao,NCP,0,Graduate,54,30892402,Thane,0,0,M
Dhotre Bhanudas Sakharam,HJP,0,12th Pass,53,,Thane,216678,0,M
Karmaveer Ramnarayan Yadav,SP,9,Literate,48,655000,Thane,1800,0,M
Landge Santosh Govind,PRCP,0,10th Pass,34,,Thane,0,0,M
Pawar Sambhaji Maruti,BSP,0,10th Pass,48,5851000,Thane,0,0,M
Rajput Mangalsing Ukhardu,IND,0,10th Pass,40,1129222,Thane,250000,0,M
Ramsing Bootpolishwala,IND,0,Illiterate,31,615200,Thane,0,0,M
Vadhvinde Mahendra Keru,IND,0,5th Pass,49,250000,Thane,0,0,M
Wagmare Suresh Ganapat,BJP,0,Graduate,42,441000,Wardha,447393,1,M
Chidam Narayanrao Ramji,GGP,0,Literate,59,98640,Wardha,0,0,M
Prabhatai Rau,INC,0,Post Graduate,69,9883244,Wardha,0,0,F
Raut Jagannathrao Nilkanthrao,SVRP,0,Graduate,44,130000,Wardha,0,0,M
Somraj Sheshraoji Telkhede (Patil),BSP,0,Graduate,35,2153000,Wardha,25000,0,M
Ubale Shrikrushna Champatrao,Ambedkarist Republican Party,0,Graduate,55,1550000,Wardha,160000,0,M
Yeshwant Namdeorao Zade,CPM,1,Graduate,42,249972,Wardha,15000,0,M
Gawali (Patil) Ku.  Bhavana Pundlikrao,SHS,1,Graduate,29,18808750,Washim,748904,0,M
Beniwale Salim Gangubhai,IND,0,Literate,30,250000,Washim,0,0,M
Debaje Abuji Alies Pralhadrao Ashruji,IND,0,10th Pass,52,200000,Washim,0,0,M
Dr. Jadhav Ravi Sampatrao,BSP,0,Doctorate,57,401586,Washim,210000,0,M
Jagirdar Shamshoddin Ainnoddin,LRP,0,10th Pass,47,702000,Washim,0,0,M
Kamble Shilanand Laxmanrao,IND,0,10th Pass,36,2300000,Washim,0,0,M
Kamble Uttam Bhagaji,IND,0,Not Given,33,,Washim,0,0,M
Naik Manohar Rajusing,NCP,0,Graduate,59,56307131,Washim,1053024,0,M
Pathak Mohan Dattatraya,IND,0,Graduate,46,200000,Washim,0,0,M
S. Wahiddoddin S. Karimoddin,IND,0,Literate,39,70000,Washim,100,0,M
Shekh Mukim Ahamad Abdul Rashid,SP,0,Graduate,37,100000,Washim,0,0,M
Yashwant Sukhdev Patil,Ambedkarist Republican Party,0,Literate,35,606000,Washim,0,0,M
Rathod Harising Nasaru,BJP,0,Graduate,50,3801000,Yavatmal,945123,1,M
Agarwal Ramesh Pandurang,BSP,0,Graduate,47,2060000,Yavatmal,1015000,0,M
Anand Baliram Gaikwad,BBM,0,Graduate,43,130000,Yavatmal,27000,0,M
Gulhane Sanjay Mahadeorao,IND,0,Graduate,34,737000,Yavatmal,8600,0,M
Kishorbhau Tiwari,SP,4,Graduate Professional,45,3354561,Yavatmal,265000,0,M
Kumbhekar Damadu Nagorao,IND,0,Literate,49,60000,Yavatmal,0,0,M
Patil Uttamrao Deoraoji,INC,0,Graduate,58,9473171,Yavatmal,1874552,0,M
Purushottam Domaji Bhajgaware,IND,0,12th Pass,43,,Yavatmal,0,0,M
Shital Kawadu Markam,GGP,0,Graduate,58,820000,Yavatmal,0,0,M
Dr. Thokchom Meinya,INC,0,Doctorate,55,1107278,Inner Manipur,80660,1,M
Leishangthem Chandramani,FPM,0,Doctorate,68,1756645,Inner Manipur,0,0,M
Moirangthem Nara,CPI,0,Graduate Professional,55,1217839,Inner Manipur,0,0,M
Nongmaithem Homendro Singh,IND,0,Graduate,40,,Inner Manipur,0,0,M
Nongmaithem Iboyaima Singh,IND,0,10th Pass,64,,Inner Manipur,0,0,M
Thounaojam Chaoba,BJP,0,Others,67,8644747,Inner Manipur,111179,0,M
Mani Charenamei,IND,0,Graduate,45,205000,Outer Manipur,0,1,M
D. Loli Adanee,BJP,0,Graduate,51,5504735,Outer Manipur,0,0,M
Holkhomang Haokip,NCP,0,Post Graduate,67,2030000,Outer Manipur,0,0,M
Rosangzuala,JD(U),0,Graduate,43,545036,Outer Manipur,0,0,M
Paty Ripple Kyndiah,INC,0,Graduate,75,4078978,Shillong,0,1,M
S. Loniak Marbaniang,IND,0,Doctorate,57,3775839,Shillong,0,0,M
Purano Agitok Sangma,AITC,0,Post Graduate,56,35032125,Tura,0,1,M
Dr. Mukul Sangma,INC,0,Graduate Professional,38,6844482,Tura,0,0,M
Vanlalzawma,MNF,0,Post Graduate,48,2127713,Mizoram,0,1,M
Dr. Laltluangliana Khiangte,IND,0,Doctorate,38,5604209,Mizoram,1130000,0,M
Tlangdingliana,EU,0,Not Given,63,,Mizoram,0,0,M
W. Wangyuh,NPF,0,Post Graduate,40,2147000,Nagaland,0,1,M
K. Asungba Sangtam,INC,0,Graduate,58,14946062,Nagaland,0,0,M
Shri. Akhei Achumi,JD(S),0,Graduate,56,200000,Nagaland,0,0,M
Kapil Sibal,INC,0,Post Graduate,55,158850000,Chandni Chowk,0,1,M
Alim,IND,0,5th Pass,32,2000080500,Chandni Chowk,0,0,M
Amit Whig,IND,0,Graduate,31,417000,Chandni Chowk,260000,0,M
Arun Kumar,IND,0,Graduate Professional,39,5320000,Chandni Chowk,633300000,0,M
Ashok Kumar,IND,0,10th Pass,50,59500,Chandni Chowk,0,0,M
Bashir Ahmed,IND,0,Doctorate,58,943000,Chandni Chowk,0,0,M
Dr. Sanjay Kumar Gupta,SHS,0,Post Graduate,45,279000,Chandni Chowk,884152,0,M
Gian Prakash Saini,BSP,0,Post Graduate,45,7564243,Chandni Chowk,3214000,0,M
Jagdish Kumar Dembala,IND,0,Post Graduate,56,190000,Chandni Chowk,0,0,M
Mohd. Sami,IND,0,Graduate,32,75000,Chandni Chowk,0,0,M
Mukesh Arora,IND,0,Graduate Professional,51,2063000,Chandni Chowk,0,0,M
Roop Dhar Yadav,SAP,0,Not Given,38,80700,Chandni Chowk,0,0,M
Satish Kumar,IND,0,Graduate Professional,44,55373,Chandni Chowk,0,0,M
Shiv Hari Agrawal,IND,1,10th Pass,41,201000,Chandni Chowk,0,0,M
Smriti Z. Iraani,BJP,0,Graduate,28,2698783,Chandni Chowk,0,0,F
Anil Kumar Chadha,IND,0,12th Pass,41,269908,Delhi Sadar,0,0,M
Dharam Pal,BSP,0,Others,66,2601500,Delhi Sadar,0,0,M
Dildar Hussin Beg,IND,0,12th Pass,39,29573000,Delhi Sadar,0,0,M
Hari Krishan,IND,0,8th Pass,41,18000,Delhi Sadar,0,0,M
Md Zahid,IND,0,10th Pass,38,2776000,Delhi Sadar,0,0,M
Vijay Goel,IND,0,Others,34,4590500,Delhi Sadar,0,0,M
Vijay Kumar Gupta,IND,0,Not Given,47,,Delhi Sadar,0,0,M
Sandeep Dikshit,INC,0,Post Graduate,39,4764901,East Delhi,246779,1,M
Amar Singh,LP(S),0,Others,52,715000,East Delhi,0,0,M
Anil Kumar Sharma,LPI(V),0,Graduate,42,2785030,East Delhi,0,0,M
Arjun Prashad,Rashtriya Swabhimaan Party,0,8th Pass,64,1020000,East Delhi,0,0,M
Avinash Puri,DBP,0,10th Pass,54,55272,East Delhi,0,0,M
Bal Raj Singh,BSP,0,12th Pass,35,4025000,East Delhi,0,0,M
Balwant Singh Parwana,ABHM,0,Others,65,8065500,East Delhi,0,0,M
Bhima Wel,PSJP,0,12th Pass,36,1638374,East Delhi,0,0,M
Brahamjeet,IND,1,Not Given,78,4017000,East Delhi,0,0,M
Gopal Hindustani,IND,0,Others,39,11500,East Delhi,0,0,M
Harender Kumar,IND,0,12th Pass,34,106750,East Delhi,0,0,M
Harish Tyagi,IND,0,10th Pass,38,79537,East Delhi,0,0,M
Lal Bihari Tiwari,BJP,0,10th Pass,62,4521185,East Delhi,0,0,M
Manjit,IND,0,Graduate,29,157000,East Delhi,0,0,M
Mohd. Hasnain,IND,1,Not Given,46,,East Delhi,0,0,M
Mohd. Iqbal Quereshi,BPTP,0,Not Given,28,187000,East Delhi,0,0,M
Nafees,NBNP,0,Graduate,39,39400,East Delhi,33000,0,M
P. C. Mohan,IND,0,Graduate,47,2715000,East Delhi,0,0,M
Pawan Kumar,IND,0,10th Pass,0,,East Delhi,0,0,M
Pradeep Kumar,AIFB,0,8th Pass,37,42200,East Delhi,0,0,M
R. S. Adil,National Loktantrik Party,0,Post Graduate,59,2072486,East Delhi,0,0,M
Ram Samujha,AD,0,Post Graduate,34,18388,East Delhi,0,0,M
Ram Singh,IND,0,Graduate,46,61400,East Delhi,0,0,M
Satish Kumar Tyagi,IND,0,Post Graduate,52,8360000,East Delhi,0,0,M
Satya Rani Sharma,BRPP,0,Not Given,48,1251000,East Delhi,0,0,F
Krishna Tirath,INC,0,Graduate Professional,49,6415254,Karol Bagh,0,1,F
Anita Arya,BJP,0,Doctorate,42,758485,Karol Bagh,0,0,F
Dr. P.L. Premi,IND,0,Doctorate,60,1298160,Karol Bagh,68000,0,M
Ghan Shyam Morwal,DBP,0,10th Pass,45,78800,Karol Bagh,0,0,M
Kishan Pyari,IND,0,Not Given,69,675000,Karol Bagh,0,0,F
Lajpat Rai,IND,0,Graduate,35,7000,Karol Bagh,0,0,M
Saroj,IND,0,12th Pass,37,722856,Karol Bagh,0,0,F
Satish Kumar,IND,0,8th Pass,45,15000,Karol Bagh,0,0,M
Satya Pal Singh,BSP,0,Post Graduate,45,12561000,Karol Bagh,0,0,M
Yudhveer Singh,Samajwadi Janata Party (Rashtriya),0,Graduate Professional,35,6185640,Karol Bagh,252000,0,M
Ajay Makan,INC,1,Post Graduate,40,30234158,New Delhi,650000,0,M
B. S. Yadav,JKNPP,0,Graduate,44,101000,New Delhi,0,0,M
Javed Abidi,IND,0,Graduate,38,3623113,New Delhi,132046,0,M
Maharaj Kumar Advocate,DBP,0,Post Graduate,54,238500,New Delhi,0,0,M
Ram Kumar Azad,IND,0,Illiterate,41,135000,New Delhi,0,0,M
Ramesh Kumar,IND,0,12th Pass,46,282081,New Delhi,0,0,M
Sanjay Kumar Yadav,IND,0,10th Pass,25,20500,New Delhi,0,0,M
Ved Prakash,IND,0,5th Pass,46,109000,New Delhi,0,0,M
Sajjan Kumar,INC,1,Literate,58,1306055,Outer Delhi,520477,0,M
Amarjeet Kaur,IND,0,Not Given,41,780836,Outer Delhi,200000,0,F
Anil Bharti,RVNP,0,Post Graduate,33,,Outer Delhi,0,0,M
Anil Gogia,IND,0,12th Pass,32,1572000,Outer Delhi,2242,0,M
Bharat Bhushan Nagar,BSP,0,12th Pass,34,477500,Outer Delhi,400000,0,M
Kewal Kishan Virmani,IND,0,8th Pass,35,86000,Outer Delhi,0,0,M
Sahib Singh,BJP,1,Doctorate,61,4863627,Outer Delhi,56968,0,M
Sajjan Kumar,IND,0,8th Pass,26,72000,Outer Delhi,0,0,M
Swati Bhatnagar,RSD,0,Not Given,34,10000,Outer Delhi,0,0,F
Vijay Kumar Malhotra,BJP,0,Doctorate,72,8988478,South Delhi,0,1,M
R. K. Anand,INC,0,Post Graduate,61,56099701,South Delhi,0,0,M
R. Ravichandran,JKNPP,0,12th Pass,41,390587,South Delhi,7000,0,M
Saifullah Siddiqui Alias Shafi,IND,0,Not Given,40,1110000,South Delhi,0,0,M
Shiv Khera,IND,0,Graduate,54,60352032,South Delhi,34825000,0,M
Sumitra Kundu,IND,0,Graduate,34,3390000,South Delhi,0,0,F
Surjeet Singh Assie (Billa),BSP,0,12th Pass,45,150000,South Delhi,80000,0,M
Syed Naseer Ahmed,IND,0,Graduate,31,28000,South Delhi,0,0,M
Hari Har Swain,BJD,0,12th Pass,69,12192000,Aska,1586478,1,M
Dutikrishna Padhi,IND,0,10th Pass,66,110000,Aska,0,0,M
Ramkrushana Patnaik,INC,0,Post Graduate,62,5234000,Aska,204828,0,M
Mahamegha Bahan Aira Kharbela Swain,BJP,0,Post Graduate,51,1010000,Balasore,0,1,M
Malayendra Kisor Chaudhuri,BMVP,0,Doctorate,66,2523012,Balasore,0,0,M
Mrutyunjay Mohapatra,IND,0,Post Graduate,44,1200000,Balasore,0,0,M
Nalini Kumar Jena,BSP,0,Others,0,15000,Balasore,0,0,M
Trailokya Nath Das,RPI,0,Not Given,60,590800,Balasore,0,0,M
Chandra Sekhar Sahu,INC,0,Graduate Professional,54,1419000,Berhampur,0,1,M
Anadi Sahu,BJP,0,Graduate,64,1525000,Berhampur,0,0,M
Jaganath Patro,IND,0,Not Given,40,25000,Berhampur,0,0,M
K . Shyambabu Subudhi,IND,0,10th Pass,68,300000,Berhampur,0,0,M
Muralidhar Jena,INC,0,Graduate,57,378000,Bhadrak,241156,0,M
Prafulla Kumar Das,BSP,0,Post Graduate,46,1110,Bhadrak,0,0,M
Purusottam Malik,IND,0,Literate,50,180000,Bhadrak,0,0,M
Prasanna Kumar Patasani,BJD,0,Post Graduate,56,4441581,Bhubaneswar,0,1,M
B. Ramachandra,IND,0,Post Graduate,60,1610038,Bhubaneswar,263,0,M
Badri Narayan Routray,BSP,0,Post Graduate,66,108000,Bhubaneswar,2195,0,M
Pramila Behera,IND,0,Graduate,27,14000,Bhubaneswar,0,0,F
Pramod Samantara,RPI,0,12th Pass,47,,Bhubaneswar,0,0,M
Shanti Das,SP,0,Post Graduate,62,1830000,Bhubaneswar,0,0,F
Soumya Ranjan Patnaik,INC,8,Post Graduate,52,18727662,Bhubaneswar,1452965,0,M
Sangeeta Kumari Singh Deo,BJP,0,Graduate,42,26899686,Bolangir,383762,1,F
Balgopal Mishra,IND,2,Post Graduate,63,10324142,Bolangir,3025000,0,M
Debendra Kumar Biswal,BSP,0,Post Graduate,33,,Bolangir,0,0,M
Henabati Barik,IND,0,Literate,37,30000,Bolangir,0,0,F
Lalit Mohan Gandhi,IND,0,Literate,55,,Bolangir,0,0,M
Paramanand Chhatar,SP,1,Graduate Professional,51,15040355,Bolangir,0,0,M
Sarat Pattanayak,INC,0,Post Graduate,48,5911781,Bolangir,0,0,M
Bhartruhari Mahtab,BJD,0,Post Graduate,47,17843407,Cuttack,169357,1,M
Jayanti Patnaik,INC,0,Graduate,72,10472416,Cuttack,0,0,F
Dharmendra Pradhan,BJP,0,Post Graduate,35,476756,Deogarh,306250,1,M
Bunde Dhurua,IND,0,12th Pass,64,434000,Deogarh,0,0,M
Sriballav Panigrahi,INC,0,Post Graduate,63,1943431,Deogarh,85077,0,M
Sudarsan Behera,BSP,0,8th Pass,32,,Deogarh,0,0,M
Tathagata Satapathy,BJD,5,Others,48,2775930,Dhenkanal,0,0,M
Bhajaman Behera,SP,0,12th Pass,61,2958500,Dhenkanal,1400850,0,M
Dibya Kishore Das,IND,0,Others,34,151000,Dhenkanal,0,0,M
Kamakhya Prasad Singhdeo,INC,0,Graduate,63,13730000,Dhenkanal,121884,0,M
Brahmananda Panda,BJD,0,Post Graduate,54,5982315,Jagatsinghpur,53760,1,M
Bimalendu Swain,IND,0,12th Pass,31,,Jagatsinghpur,0,0,M
Pradip Kumar Mallick,BSP,0,Post Graduate,32,2000,Jagatsinghpur,0,0,M
Ranjib Biswal,INC,2,Graduate,33,7391315,Jagatsinghpur,0,0,M
Mohan Jena,BJD,0,Post Graduate,44,870000,Jajpur,22568,1,M
Amiya Kanta Mallik,INC,0,Graduate,45,4805000,Jajpur,9647,0,M
Bijay Kumar Mallik,BMVP,0,10th Pass,26,260000,Jajpur,0,0,M
Radhaballav Mallik,IND,0,Graduate,30,,Jajpur,0,0,M
Bikram Keshari Deo,BJP,0,Graduate,52,3237000,Kalahandi,10823,1,M
Bhakta Charan Das,INC,1,Graduate Professional,45,3474860,Kalahandi,1664692,0,M
Kunja Bihari Bagartti,SP,0,Graduate,66,1438000,Kalahandi,8000,0,M
Panchanan Dhangada Majhi,RPI,0,10th Pass,52,10000,Kalahandi,0,0,M
Archana Nayak,BJD,0,Post Graduate,38,384400,Kendrapara,32000,1,F
Bikram Keshari Routray,IND,0,12th Pass,33,,Kendrapara,0,0,M
Srikant Kumar Jena,INC,0,Graduate,53,4880104,Kendrapara,1339814,0,M
Ananta Nayak,BJP,0,12th Pass,34,818420,Keonjhar,69086,1,M
Deepak Kumar Singh,IND,0,12th Pass,26,149000,Keonjhar,0,0,M
Dr. Sudarsan Lohar,IND,0,12th Pass,54,1732699,Keonjhar,0,0,M
Maheswar Majhi,IND,0,Graduate,54,511500,Keonjhar,0,0,M
Nilakantha Nayak,INC,0,Graduate,45,5380000,Keonjhar,859972,0,M
Giridhar Gamang,INC,0,Graduate,61,459812,Koraput,0,1,M
Meghanada Sabar,CPI(ML)(L),0,12th Pass,27,,Koraput,0,0,M
Papanna Mutika,BJD,0,Post Graduate,60,1421019,Koraput,170000,0,M
Tankadhar Majhi,BSP,0,Not Given,27,150000,Koraput,0,0,M
Sudam Marndi,JMM,4,12th Pass,38,1780596,Mayurbhanj,0,0,M
Bhagirathi Majhi,BJP,0,Graduate,50,1358000,Mayurbhanj,41719,0,M
Kanda Charan Naik,BSP,0,12th Pass,49,440000,Mayurbhanj,0,0,M
Sushila Tiriya,INC,0,Graduate,47,849964,Mayurbhanj,0,0,F
Parsuram Majhi,BJP,0,Graduate,43,767000,Nowrangpur,25000,1,M
Chandra Sekhar Majhi,INC,0,Post Graduate,37,817000,Nowrangpur,0,0,M
Chandradhwaja Majhi,BSP,0,Graduate,44,52500,Nowrangpur,0,0,M
Sugrib Singh,BJD,0,Graduate,40,869000,Phulbani,326000,1,M
Nakul Nayak,IND,4,Graduate,41,5169000,Phulbani,812473,0,M
Ramachandra Naik,IND,0,10th Pass,68,270000,Phulbani,0,0,M
Braja Kishore Tripathy,BJD,0,Post Graduate,57,4197384,Puri,0,1,M
Pinaki Misra,INC,0,Graduate Professional,44,207245000,Puri,0,0,M
Prasanna Acharya,BJD,0,Graduate Professional,54,10184422,Sambalpur,874591,1,M
Ashok Mittal,BSP,0,10th Pass,43,149360,Sambalpur,0,0,M
Sanjay Bhoi,INC,0,Graduate,30,1592000,Sambalpur,0,0,M
Jual Oram,BJP,3,10th Pass,43,5746675,Sundargarh,800000,0,M
Frida Topno,INC,0,Post Graduate,78,458520,Sundargarh,0,0,F
George Tirkey,IND,3,12th Pass,45,7354556,Sundargarh,0,0,M
Harsa Chhatria,BSP,0,Graduate,43,12000,Sundargarh,0,0,M
Radhika Ekka,Jharkhand Party,0,Not Given,37,,Sundargarh,0,0,M
Ramadass. M.,PMK,0,Doctorate,54,3217000,Pondicherry,247304,1,M
Navjot Singh Sidhu,BJP,1,Graduate,41,64211374,Amritsar,398529,0,M
Baldev Singh Rathor,IND,0,Graduate,38,460000,Amritsar,0,0,M
Geeta,BGTD,0,Post Graduate,28,,Amritsar,0,0,M
Harbans Lal Mahajan,SP,0,8th Pass,59,5718630,Amritsar,1247815,0,M
Raghunandan Lal Bhatia,INC,0,Graduate,83,8237077,Amritsar,0,0,M
Ram Sharan Paul,BSP,0,Post Graduate,55,10545894,Amritsar,119469,0,M
Ramesh Talwar,IND,1,Post Graduate,67,31715878,Amritsar,0,0,M
Rehmat Masih,IND,0,Not Given,44,3679000,Amritsar,0,0,M
Sanjiv Kumar Prashar Advocate,IND,0,Graduate Professional,32,185000,Amritsar,0,0,M
Sat Pal Dogra,IND,0,Not Given,52,8523,Amritsar,0,0,M
Surinder Kumar Khosla,IND,0,Not Given,36,55000,Amritsar,0,0,M
Paramjit Kaur Gulshan,SAD,0,Post Graduate,56,6507661,Bhatinda,0,1,F
Bhagwant Singh Samaon,CPI(ML)(L),0,Others,28,,Bhatinda,15000,0,M
Gurnam Singh,BSP,0,Post Graduate,56,2171200,Bhatinda,20000,0,M
Jasvir Singh,IND,0,Graduate,32,50000,Bhatinda,0,0,M
Kaushalya Chaman Bhaura,CPI,0,Graduate,55,2430766,Bhatinda,431430,0,F
Sarabjeet Singh,SAD(A)(Simranjit Singh Mann),2,12th Pass,25,4011000,Bhatinda,0,0,M
Sukhbir Singh Badal,SAD,1,Post Graduate,42,133811603,Faridkot,17359781,0,M
Ashok Kumar,JD(S),0,Not Given,50,2695000,Faridkot,650000,0,M
Gurlal Singh,SAD(A)(Simranjit Singh Mann),0,12th Pass,45,17473286,Faridkot,200000,0,M
Harmail Singh,IND,0,10th Pass,40,783000,Faridkot,261500,0,M
Karan Kaur Brar,INC,0,Graduate,52,22275000,Faridkot,0,0,F
Navneet Kumar,SHS,0,12th Pass,32,600000,Faridkot,98000,0,M
Nirmal Singh,LJNSP,0,10th Pass,38,20000,Faridkot,0,0,M
Sant Ram,BSP,0,10th Pass,43,40000,Faridkot,0,0,M
Sukhbir Singh,IND,0,12th Pass,30,55000,Faridkot,0,0,M
Zora Singh Maan,SAD,1,10th Pass,62,5561000,Ferozepur,723000,0,M
Ajay Daniel ( Tinku ),IND,0,12th Pass,33,,Ferozepur,0,0,M
Dhian Singh Mand,SAD(A)(Simranjit Singh Mann),0,Others,44,87000,Ferozepur,35000,0,M
Jagmeet Singh Brar,INC,0,Graduate,45,11404217,Ferozepur,1330000,0,M
Mahinderjit Singh,IND,0,10th Pass,43,5541500,Ferozepur,198190,0,M
Mohan Singh Falian Wala,BSP,0,10th Pass,43,5231087,Ferozepur,0,0,M
Paramjit Singh Desal,IND,0,Literate,45,20000,Ferozepur,0,0,M
Vinod Khanna,BJP,0,Graduate,58,81081889,Gurdaspur,1236000,1,M
Balkar Singh,IND,0,Post Graduate,49,8730000,Gurdaspur,0,0,M
Brij Mohan Julka,BSP,0,10th Pass,61,11722902,Gurdaspur,0,0,M
Sukhbuns Kaur Bhinder,INC,0,Graduate,60,14925665,Gurdaspur,304640,0,F
Avinash Rai Khanna,BJP,0,Graduate Professional,43,1623665,Hoshiarpur,0,1,M
Ajeet Singh Parmar,Samajwadi Janata Party (Rashtriya),0,Graduate,35,175000,Hoshiarpur,0,0,M
Charanjit Singh Channi,BSP,0,Others,62,93441996,Hoshiarpur,2416095,0,M
Comrade Darshan Singh Mattu,CPM,0,Graduate,50,3038500,Hoshiarpur,130000,0,M
Kuldip Rai,IND,0,Not Given,34,66500,Hoshiarpur,0,0,M
Rana Gurjeet Singh,INC,0,10th Pass,52,205828008,Jullundur,2500000,1,M
Devi Dass Nahar,BSP,0,8th Pass,49,426992,Jullundur,0,0,M
Naresh Gujral,SAD,0,Graduate Professional,56,192876742,Jullundur,34116,0,M
Vinay Jalandhari,IND,1,10th Pass,43,76100,Jullundur,34000,0,M
Sharanjit Singh Dhillon,SAD,1,Graduate Professional,51,9842137,Ludhiana,1176489,0,M
Balwant Singh Ramoowalia,LBP,0,Post Graduate,62,15299197,Ludhiana,0,0,M
Munish Tewari,INC,2,Graduate Professional,38,10842494,Ludhiana,479251,0,M
Rabinder Singh Sohil,BSP,0,Post Graduate,45,7246100,Ludhiana,0,0,M
Rashpal Singh Gill,IND,0,Graduate,40,194000,Ludhiana,250000,0,M
Preneet Kaur,INC,0,Graduate,59,412867297,Patiala,0,1,F
Gurnam Singh,SAD(A)(Simranjit Singh Mann),0,5th Pass,45,5850808,Patiala,0,0,M
Hargopal Singh,BSP,0,10th Pass,62,3415000,Patiala,0,0,M
Kanwaljit Singh,SAD,0,Others,60,28481804,Patiala,0,0,M
Charanjit Singh Atwal,SAD,0,Graduate Professional,67,16469765,Phillaur,710013,1,M
Hans Raj Pabwan,IND,0,Graduate,41,110000,Phillaur,0,0,M
Pawan Kumar Tinu,BSP,0,Post Graduate,38,3666671,Phillaur,0,0,M
Santosh Chowdhary,INC,0,Graduate Professional,62,9302573,Phillaur,0,0,F
Sukhdev Singh Libra,SAD,0,10th Pass,72,10332944,Ropar,0,1,M
Bhag Singh,SAD(A)(Simranjit Singh Mann),0,Not Given,62,5305176,Ropar,13955,0,M
Maan Singh Manhera,BSP,0,Others,44,2120000,Ropar,0,0,M
Shamsher Singh Dullo,INC,0,Graduate Professional,56,23587175,Ropar,1417041,0,M
Sukhdev Singh Dhindsa,SAD,0,Graduate,67,13984341,Sangrur,0,1,M
